states,year,quarter,district,trans_counts,amount,registered_user_counts,level
karnataka,2020,4,dharwad,9872445.0,15011234195.503431,663973.0,district_top
karnataka,2020,4,ballari,9772557.0,18739492904.57657,654751.0,district_top
karnataka,2020,4,tumakuru,8893778.0,16914412572.22433,682441.0,district_top
karnataka,2020,4,kolar,7877407.0,14873069326.11691,,district_top
karnataka,2020,4,dakshina kannada,7794258.0,13295138020.86674,690826.0,district_top
karnataka,2020,4,davanagere,7262656.0,14015672346.829773,,district_top
karnataka,2021,1,bengaluru urban,348712787.0,432401341231.76697,9955387.0,district_top
karnataka,2021,1,mysuru,17089151.0,28183406863.66485,1094627.0,district_top
karnataka,2021,1,bengaluru rural,12387231.0,18735722156.72461,639890.0,district_top
karnataka,2021,1,dharwad,11396406.0,16320416665.27951,714056.0,district_top
karnataka,2021,1,belagavi,10602642.0,18931041051.05792,1132987.0,district_top
karnataka,2021,1,ballari,9904822.0,18837260510.48217,705364.0,district_top
karnataka,2021,1,dakshina kannada,9626991.0,15430015647.49453,746964.0,district_top
karnataka,2021,1,tumakuru,9386009.0,17694897997.48607,736609.0,district_top
karnataka,2021,1,davanagere,9322884.0,17155680177.78376,,district_top
karnataka,2021,1,kolar,7957144.0,14724582470.43729,,district_top
karnataka,2021,2,bengaluru urban,326804307.0,444422398357.6775,10604609.0,district_top
karnataka,2021,2,mysuru,17372316.0,30853150362.62557,1168608.0,district_top
karnataka,2021,2,bengaluru rural,12594743.0,19987071189.389824,684759.0,district_top
karnataka,2021,2,belagavi,12215950.0,23772477631.26698,1213293.0,district_top
karnataka,2021,2,ballari,11601049.0,23117810388.09654,755860.0,district_top
karnataka,2021,2,dharwad,11462786.0,18982715974.0801,763441.0,district_top
karnataka,2021,2,davanagere,11241732.0,21560667430.36194,,district_top
karnataka,2021,2,tumakuru,10841529.0,21263359141.53496,790148.0,district_top
karnataka,2021,2,dakshina kannada,10734091.0,18919204047.50371,798331.0,district_top
karnataka,2021,2,kolar,9352225.0,17435526726.61021,,district_top
karnataka,2021,3,bengaluru urban,476485560.0,626123198813.8513,11321012.0,district_top
karnataka,2021,3,mysuru,25045268.0,42793900020.64542,1250860.0,district_top
karnataka,2021,3,bengaluru rural,18220951.0,28063157056.12936,735551.0,district_top
karnataka,2021,3,dharwad,17187010.0,26053988751.02021,818797.0,district_top
karnataka,2021,3,belagavi,17022354.0,30762343874.29098,1304051.0,district_top
karnataka,2021,3,davanagere,15967687.0,28564688330.342182,,district_top
karnataka,2021,3,ballari,15360429.0,28402193277.23892,814170.0,district_top
karnataka,2021,3,dakshina kannada,15180931.0,25279637809.21226,855634.0,district_top
karnataka,2021,3,tumakuru,14242057.0,27175810122.44619,850678.0,district_top
karnataka,2021,3,kolar,12345736.0,22985772793.696877,,district_top
karnataka,2021,4,bengaluru urban,584958847.0,755926042210.8081,12038775.0,district_top
karnataka,2021,4,mysuru,31839861.0,52946045330.89639,1332579.0,district_top
karnataka,2021,4,bengaluru rural,22522389.0,33858680417.976254,785717.0,district_top
karnataka,2021,4,belagavi,22398086.0,39314016545.15853,1393290.0,district_top
karnataka,2021,4,dharwad,21979264.0,32561017319.9235,873847.0,district_top
karnataka,2021,4,davanagere,19885521.0,34700043233.80145,,district_top
karnataka,2021,4,dakshina kannada,19368239.0,31520554624.570152,912133.0,district_top
karnataka,2021,4,ballari,18819499.0,34087192109.87003,871581.0,district_top
karnataka,2021,4,tumakuru,17549961.0,32086008651.860348,909976.0,district_top
karnataka,2021,4,shivamogga,15695558.0,27830702801.55013,,district_top
karnataka,2022,1,bengaluru urban,648380838.0,837938769153.0939,12707664.0,district_top
karnataka,2022,1,mysuru,37083502.0,61822430173.6628,1410095.0,district_top
karnataka,2022,1,belagavi,26878240.0,46658421651.21534,1477767.0,district_top
karnataka,2022,1,dharwad,25761398.0,37328868895.055,925787.0,district_top
karnataka,2022,1,bengaluru rural,25383239.0,38366097407.824936,833284.0,district_top
karnataka,2022,1,dakshina kannada,23170221.0,37851830234.15874,965225.0,district_top
karnataka,2022,1,davanagere,22581033.0,39050377360.957146,,district_top
karnataka,2022,1,ballari,21654672.0,38400067163.88623,926458.0,district_top
karnataka,2022,1,tumakuru,20649123.0,37948656148.62866,966743.0,district_top
karnataka,2022,1,shivamogga,19949316.0,36172162298.55464,,district_top
karnataka,2022,2,bengaluru urban,786978117.0,1013933810932.2712,13342916.0,district_top
karnataka,2022,2,mysuru,44272976.0,71755017847.05063,1482427.0,district_top
karnataka,2022,2,belagavi,32214940.0,54330716392.87329,1556041.0,district_top
karnataka,2022,2,dharwad,30334488.0,44220634322.54169,974500.0,district_top
karnataka,2022,2,bengaluru rural,29552291.0,45049848699.91369,877678.0,district_top
karnataka,2022,2,davanagere,28378650.0,46910152646.48254,,district_top
karnataka,2022,2,dakshina kannada,26596843.0,43058171123.945465,1014820.0,district_top
karnataka,2022,2,ballari,25715246.0,43733106040.42187,977999.0,district_top
karnataka,2022,2,tumakuru,24528653.0,44297419510.10812,1018947.0,district_top
karnataka,2022,2,shivamogga,24024769.0,42192013838.99083,,district_top
karnataka,2022,3,bengaluru urban,738035161.0,930886457807.8192,13997602.0,district_top
karnataka,2022,3,mysuru,40705541.0,62142656687.51495,1556384.0,district_top
karnataka,2022,3,belagavi,30506760.0,47452586439.87804,1635855.0,district_top
karnataka,2022,3,bengaluru rural,29738665.0,43852997173.89528,924127.0,district_top
karnataka,2022,3,dharwad,25927571.0,34230149717.13926,1024771.0,district_top
karnataka,2022,3,ballari,25020296.0,39977029009.67138,1030428.0,district_top
karnataka,2022,3,tumakuru,24310727.0,41225194542.91735,1070793.0,district_top
karnataka,2022,3,kalaburagi,20345468.0,34468548524.63291,874282.0,district_top
karnataka,2022,3,kolar,19634287.0,34773465329.384254,,district_top
karnataka,2022,3,dakshina kannada,17248777.0,25239674044.223103,1065741.0,district_top
karnataka,2022,4,bengaluru urban,876647100.0,1092079302011.888,14654455.0,district_top
karnataka,2022,4,mysuru,44057659.0,67004180524.31279,1627802.0,district_top
karnataka,2022,4,belagavi,36557938.0,56335376307.96784,1709145.0,district_top
karnataka,2022,4,bengaluru rural,32555311.0,46931010610.96648,968384.0,district_top
karnataka,2022,4,dharwad,27717085.0,36289207502.73111,1073312.0,district_top
karnataka,2022,4,ballari,27273315.0,44205335947.441055,1079558.0,district_top
karnataka,2022,4,tumakuru,27089373.0,45262565516.08911,1118547.0,district_top
karnataka,2022,4,kalaburagi,22515278.0,37601225202.6735,913258.0,district_top
karnataka,2022,4,kolar,20890491.0,35826431858.45456,,district_top
karnataka,2022,4,dakshina kannada,20604812.0,30207470651.06229,1112661.0,district_top
kerala,2018,1,ernakulam,390006.0,630357709.4293847,159188.0,district_top
kerala,2018,1,malappuram,239508.0,256416524.0373311,86063.0,district_top
kerala,2018,1,kozhikode,206971.0,264216575.6141083,83422.0,district_top
kerala,2018,1,thiruvananthapuram,172079.0,275202215.5887567,81846.0,district_top
kerala,2018,1,thrissur,148871.0,200502461.3218803,67247.0,district_top
kerala,2018,1,palakkad,119324.0,155278345.5406727,51507.0,district_top
kerala,2018,1,kottayam,102446.0,132788590.2125131,43142.0,district_top
kerala,2018,1,kannur,92260.0,112128543.0761299,54093.0,district_top
kerala,2018,1,kollam,76713.0,93495184.48584013,41946.0,district_top
kerala,2018,1,alappuzha,74941.0,95014765.51241212,39275.0,district_top
kerala,2018,2,ernakulam,521535.0,992297917.661976,211942.0,district_top
kerala,2018,2,malappuram,268993.0,394434596.3828991,110526.0,district_top
kerala,2018,2,kozhikode,262368.0,432276266.4294082,110167.0,district_top
kerala,2018,2,thiruvananthapuram,241695.0,447463532.2875792,115732.0,district_top
kerala,2018,2,thrissur,194698.0,323326151.5548469,91046.0,district_top
kerala,2018,2,palakkad,148865.0,247495543.9461293,71303.0,district_top
kerala,2018,2,kottayam,132766.0,219583423.42327893,60088.0,district_top
kerala,2018,2,kannur,123543.0,190249058.5368228,72388.0,district_top
kerala,2018,2,kollam,107011.0,158093455.3837409,59777.0,district_top
kerala,2018,2,alappuzha,101141.0,157158524.65667993,54864.0,district_top
kerala,2018,3,ernakulam,731827.0,1317858232.2431169,263779.0,district_top
kerala,2018,3,kozhikode,374581.0,602562108.7285001,136469.0,district_top
kerala,2018,3,thiruvananthapuram,341861.0,663088952.7638565,147475.0,district_top
kerala,2018,3,malappuram,323771.0,521343702.7156196,134338.0,district_top
kerala,2018,3,thrissur,265041.0,447258554.1520718,115170.0,district_top
kerala,2018,3,palakkad,201468.0,329702201.4545288,91071.0,district_top
kerala,2018,3,kottayam,185591.0,294011177.44973373,77331.0,district_top
kerala,2018,3,kannur,161613.0,256107072.92292744,91537.0,district_top
kerala,2018,3,kollam,154891.0,237302294.1078105,77192.0,district_top
kerala,2018,3,alappuzha,129138.0,208917711.7163746,71052.0,district_top
kerala,2018,4,ernakulam,1012043.0,1886966258.0311785,341257.0,district_top
kerala,2018,4,kozhikode,492826.0,852029000.8762002,176204.0,district_top
kerala,2018,4,thiruvananthapuram,475377.0,937541020.9487804,194677.0,district_top
kerala,2018,4,malappuram,445963.0,712275700.1685901,172300.0,district_top
kerala,2018,4,thrissur,369941.0,669618693.0635448,151138.0,district_top
kerala,2018,4,palakkad,278099.0,493228367.318028,118587.0,district_top
kerala,2018,4,kottayam,244161.0,436012749.526681,100756.0,district_top
kerala,2018,4,kannur,221021.0,387384391.7983955,117999.0,district_top
kerala,2018,4,kollam,201274.0,339663300.0761878,102686.0,district_top
kerala,2018,4,alappuzha,180730.0,307021229.6677927,93494.0,district_top
kerala,2019,1,ernakulam,1657527.0,2766048426.726511,409812.0,district_top
kerala,2019,1,thiruvananthapuram,736407.0,1242525637.5853531,239634.0,district_top
kerala,2019,1,kozhikode,705959.0,1018056389.046397,212403.0,district_top
kerala,2019,1,malappuram,695313.0,892807636.0664954,206857.0,district_top
kerala,2019,1,thrissur,583045.0,940781808.7837636,184516.0,district_top
kerala,2019,1,palakkad,390957.0,618358114.4295684,145211.0,district_top
kerala,2019,1,kottayam,348566.0,558480707.3401135,121975.0,district_top
kerala,2019,1,kannur,309217.0,493947068.763232,143289.0,district_top
kerala,2019,1,kollam,267030.0,424402104.3678213,125697.0,district_top
kerala,2019,1,alappuzha,252186.0,388624847.9884774,114882.0,district_top
kerala,2019,2,ernakulam,2327469.0,4150046405.233533,479320.0,district_top
kerala,2019,2,thiruvananthapuram,897152.0,1608596589.681378,288292.0,district_top
kerala,2019,2,thrissur,768852.0,1369632612.653658,220648.0,district_top
kerala,2019,2,malappuram,575048.0,950964374.05892,243384.0,district_top
kerala,2019,2,kozhikode,540752.0,968227341.5065464,251348.0,district_top
kerala,2019,2,kottayam,373169.0,682101020.9961852,145387.0,district_top
kerala,2019,2,palakkad,358416.0,674063610.1443212,174037.0,district_top
kerala,2019,2,kannur,350753.0,624420173.4544072,172894.0,district_top
kerala,2019,2,kollam,285888.0,508491310.8754553,152841.0,district_top
kerala,2019,2,alappuzha,282582.0,473109181.5959674,139046.0,district_top
kerala,2019,3,ernakulam,2730518.0,5157574846.841607,553200.0,district_top
kerala,2019,3,thiruvananthapuram,1210326.0,2114421209.9453447,340900.0,district_top
kerala,2019,3,thrissur,913742.0,1653044268.950473,259366.0,district_top
kerala,2019,3,kozhikode,791143.0,1229904356.4614892,294333.0,district_top
kerala,2019,3,malappuram,669092.0,1122314397.733013,282514.0,district_top
kerala,2019,3,palakkad,468478.0,831397770.4387538,202761.0,district_top
kerala,2019,3,kannur,467512.0,801246829.2133517,204129.0,district_top
kerala,2019,3,kottayam,455029.0,868646787.5281066,169581.0,district_top
kerala,2019,3,kollam,434861.0,713019785.4366324,183743.0,district_top
kerala,2019,3,alappuzha,412404.0,649647317.8447716,166845.0,district_top
kerala,2019,4,ernakulam,3714876.0,6519567750.700623,633101.0,district_top
kerala,2019,4,thiruvananthapuram,1653618.0,2665386104.807865,400110.0,district_top
kerala,2019,4,thrissur,1136317.0,2093913336.262066,302503.0,district_top
kerala,2019,4,kozhikode,1048192.0,1646744139.5471342,345534.0,district_top
kerala,2019,4,malappuram,888327.0,1440292240.034595,333816.0,district_top
kerala,2019,4,kollam,625681.0,942036912.2773268,221687.0,district_top
kerala,2019,4,kottayam,621352.0,1132028895.1782432,197540.0,district_top
kerala,2019,4,kannur,616688.0,1017939385.590722,240296.0,district_top
kerala,2019,4,palakkad,607193.0,1069460193.019068,237650.0,district_top
kerala,2019,4,alappuzha,581762.0,859960789.4064287,198940.0,district_top
kerala,2020,1,ernakulam,5025201.0,8938376106.912516,716945.0,district_top
kerala,2020,1,thiruvananthapuram,1957687.0,3050411160.5453634,466301.0,district_top
kerala,2020,1,kozhikode,1568774.0,2563142658.862935,404139.0,district_top
kerala,2020,1,thrissur,1370029.0,2546348594.755377,349437.0,district_top
kerala,2020,1,malappuram,1032834.0,1707013551.156943,387405.0,district_top
kerala,2020,1,kollam,773621.0,1132631398.208338,265751.0,district_top
kerala,2020,1,kottayam,752571.0,1330711260.7580512,229263.0,district_top
kerala,2020,1,palakkad,715756.0,1196433777.422469,277861.0,district_top
kerala,2020,1,kannur,703334.0,1073577708.942707,282719.0,district_top
kerala,2020,1,alappuzha,655979.0,939182379.108365,235048.0,district_top
kerala,2020,2,ernakulam,4530511.0,9056027224.418602,798771.0,district_top
kerala,2020,2,thiruvananthapuram,1742767.0,2599631080.622644,536574.0,district_top
kerala,2020,2,kozhikode,1566564.0,2243504596.608429,469436.0,district_top
kerala,2020,2,thrissur,1351787.0,2341058567.044311,403662.0,district_top
kerala,2020,2,malappuram,1257378.0,1803201659.970934,445757.0,district_top
kerala,2020,2,kannur,998243.0,1189750957.315987,338685.0,district_top
kerala,2020,2,kollam,893973.0,1193885128.370009,318727.0,district_top
kerala,2020,2,palakkad,893115.0,1291966407.546324,324519.0,district_top
kerala,2020,2,kottayam,761782.0,1204970922.405395,265591.0,district_top
kerala,2020,2,alappuzha,755556.0,942056560.3210676,274531.0,district_top
kerala,2020,3,ernakulam,5931363.0,11683184896.52333,917356.0,district_top
kerala,2020,3,kozhikode,2170142.0,3948266707.535821,554275.0,district_top
kerala,2020,3,thiruvananthapuram,2081035.0,3493171877.831766,624681.0,district_top
kerala,2020,3,malappuram,1898768.0,3664780939.093947,533108.0,district_top
kerala,2020,3,thrissur,1849073.0,3785405397.4936137,479671.0,district_top
kerala,2020,3,kollam,1338722.0,2289595646.9909644,385866.0,district_top
kerala,2020,3,kannur,1278504.0,2162452906.343422,400107.0,district_top
kerala,2020,3,palakkad,1116331.0,2004283358.564612,384712.0,district_top
kerala,2020,3,alappuzha,1034921.0,1556781058.151226,330393.0,district_top
kerala,2020,3,kottayam,1001447.0,1888052939.600312,311954.0,district_top
kerala,2020,4,ernakulam,8950159.0,14375193240.80718,1039584.0,district_top
kerala,2020,4,kozhikode,3436777.0,5728144598.801697,635320.0,district_top
kerala,2020,4,thiruvananthapuram,3376010.0,5574649734.488936,708948.0,district_top
kerala,2020,4,malappuram,2988328.0,5198015036.320328,619218.0,district_top
kerala,2020,4,thrissur,2628494.0,5026840469.302741,548425.0,district_top
kerala,2020,4,kannur,1966681.0,3368866047.27071,457911.0,district_top
kerala,2020,4,kollam,1917078.0,3346551214.3340154,442546.0,district_top
kerala,2020,4,palakkad,1675633.0,3102276857.543116,439597.0,district_top
kerala,2020,4,alappuzha,1562242.0,2495781952.453473,377772.0,district_top
kerala,2020,4,kottayam,1486474.0,2688432124.592807,357079.0,district_top
kerala,2021,1,ernakulam,13390058.0,18947291978.11158,1126122.0,district_top
kerala,2021,1,kozhikode,4287518.0,6990433691.332143,691148.0,district_top
kerala,2021,1,malappuram,4147591.0,6618671647.034931,676242.0,district_top
kerala,2021,1,thiruvananthapuram,3878020.0,6358411606.613166,767813.0,district_top
kerala,2021,1,thrissur,3475629.0,6417811869.899821,594589.0,district_top
kerala,2021,1,kollam,2127176.0,3821625432.235867,480459.0,district_top
kerala,2021,1,kannur,2044936.0,3708267084.541333,496955.0,district_top
kerala,2021,1,palakkad,1892633.0,3654239469.743036,477868.0,district_top
kerala,2021,1,kottayam,1808155.0,3236942550.743904,387696.0,district_top
kerala,2021,1,alappuzha,1681817.0,2825682876.840207,410141.0,district_top
kerala,2021,2,ernakulam,14177054.0,19704497753.31996,1203623.0,district_top
kerala,2021,2,kozhikode,4726028.0,7499008472.4893875,737623.0,district_top
kerala,2021,2,malappuram,4693842.0,7117221910.053398,722597.0,district_top
kerala,2021,2,thiruvananthapuram,4154572.0,6743334746.137384,820485.0,district_top
kerala,2021,2,thrissur,3881737.0,6752401585.982382,635598.0,district_top
kerala,2021,2,kollam,2534369.0,4330614971.237994,513820.0,district_top
kerala,2021,2,kannur,2477621.0,4226966852.665755,530657.0,district_top
kerala,2021,2,palakkad,2232317.0,3954891660.837981,511298.0,district_top
kerala,2021,2,kottayam,2131122.0,3543155910.921658,415007.0,district_top
kerala,2021,2,alappuzha,1921008.0,3048000026.80006,438924.0,district_top
kerala,2021,3,ernakulam,19207421.0,26757448740.357037,1289089.0,district_top
kerala,2021,3,malappuram,6691321.0,10228243297.03732,773963.0,district_top
kerala,2021,3,kozhikode,6483184.0,10352351671.46716,789078.0,district_top
kerala,2021,3,thiruvananthapuram,5427449.0,9208113081.714624,878444.0,district_top
kerala,2021,3,thrissur,5059971.0,9074305921.546797,681187.0,district_top
kerala,2021,3,kollam,3321904.0,6085539500.552663,551267.0,district_top
kerala,2021,3,kannur,3200023.0,5705948607.452807,568613.0,district_top
kerala,2021,3,palakkad,2841134.0,5273353074.481867,548776.0,district_top
kerala,2021,3,kottayam,2719376.0,4787914328.51901,445540.0,district_top
kerala,2021,3,alappuzha,2505822.0,4227398745.144793,471228.0,district_top
kerala,2021,4,ernakulam,25306923.0,32778937436.490685,1374081.0,district_top
kerala,2021,4,malappuram,8689226.0,12215744694.72128,824018.0,district_top
kerala,2021,4,kozhikode,8306264.0,12437421004.46685,839678.0,district_top
kerala,2021,4,thiruvananthapuram,6802679.0,10882144450.41156,935705.0,district_top
kerala,2021,4,thrissur,6471411.0,10748756930.39449,725878.0,district_top
kerala,2021,4,kannur,4171542.0,6945109953.226888,605576.0,district_top
kerala,2021,4,kollam,4107417.0,7277474405.384279,588254.0,district_top
kerala,2021,4,palakkad,3813936.0,6473706354.941971,585306.0,district_top
kerala,2021,4,kottayam,3504049.0,5843770525.961052,475496.0,district_top
kerala,2021,4,alappuzha,3177335.0,5086522403.521093,503589.0,district_top
kerala,2022,1,ernakulam,29451475.0,36915318572.07093,1454447.0,district_top
kerala,2022,1,malappuram,10270093.0,13968886082.9426,871127.0,district_top
kerala,2022,1,kozhikode,9526680.0,13732159882.74073,887215.0,district_top
kerala,2022,1,thiruvananthapuram,7747326.0,12106537679.27835,989791.0,district_top
kerala,2022,1,thrissur,7612460.0,12265599938.76852,768604.0,district_top
kerala,2022,1,kollam,4851496.0,8628660586.960697,623472.0,district_top
kerala,2022,1,kannur,4837076.0,7882293599.260639,640842.0,district_top
kerala,2022,1,palakkad,4504996.0,7445457072.739984,620428.0,district_top
kerala,2022,1,kottayam,4029330.0,6642441538.163084,504349.0,district_top
kerala,2022,1,alappuzha,3687088.0,5795828219.423044,534116.0,district_top
kerala,2022,2,ernakulam,32257485.0,40076176147.54244,1531113.0,district_top
kerala,2022,2,malappuram,11218062.0,15235042406.96366,915204.0,district_top
kerala,2022,2,kozhikode,10478852.0,15005755668.418482,932060.0,district_top
kerala,2022,2,thiruvananthapuram,8942858.0,13552082447.36555,1041643.0,district_top
kerala,2022,2,thrissur,8767715.0,13850991972.68572,808727.0,district_top
kerala,2022,2,kollam,5799455.0,10109273068.99764,657033.0,district_top
kerala,2022,2,kannur,5415196.0,8864093942.922422,673887.0,district_top
kerala,2022,2,palakkad,4998295.0,8233196635.528811,653051.0,district_top
kerala,2022,2,kottayam,4440370.0,7095672952.24407,531625.0,district_top
kerala,2022,2,alappuzha,4151240.0,6503782725.478663,563253.0,district_top
kerala,2022,3,ernakulam,35009862.0,41683362156.46341,1611052.0,district_top
kerala,2022,3,thiruvananthapuram,11886964.0,16637313650.76266,1095580.0,district_top
kerala,2022,3,malappuram,11727280.0,15435401577.94378,961854.0,district_top
kerala,2022,3,kozhikode,10298519.0,13830874892.02669,978992.0,district_top
kerala,2022,3,thrissur,9037575.0,12908229884.95026,851462.0,district_top
kerala,2022,3,kollam,7100622.0,10992059341.72055,692226.0,district_top
kerala,2022,3,palakkad,6174837.0,9220755480.574833,687131.0,district_top
kerala,2022,3,kottayam,5918541.0,8495120284.447548,560099.0,district_top
kerala,2022,3,alappuzha,5705022.0,7973274496.748119,593932.0,district_top
kerala,2022,3,kannur,5631041.0,8674487770.197609,708205.0,district_top
kerala,2022,4,ernakulam,39069167.0,44933855503.73201,1687311.0,district_top
kerala,2022,4,thrissur,12802574.0,16539944197.055,889949.0,district_top
kerala,2022,4,malappuram,12667960.0,16133583076.64355,1003617.0,district_top
kerala,2022,4,thiruvananthapuram,12176949.0,16386992625.195724,1146770.0,district_top
kerala,2022,4,kozhikode,11205522.0,14187898844.87042,1022289.0,district_top
kerala,2022,4,kollam,7022669.0,10513248742.581388,724767.0,district_top
kerala,2022,4,palakkad,6558445.0,9566627508.647114,717320.0,district_top
kerala,2022,4,kottayam,6551967.0,9198738854.99241,585546.0,district_top
kerala,2022,4,kannur,6407573.0,9291348716.042477,738843.0,district_top
kerala,2022,4,alappuzha,6094707.0,8414450111.973736,622234.0,district_top
ladakh,2018,1,leh ladakh,4845.0,9101926.692070464,7255.0,district_top
ladakh,2018,1,kargil,1244.0,3430931.079044319,1529.0,district_top
ladakh,2018,2,leh ladakh,10969.0,33164160.352877107,10733.0,district_top
ladakh,2018,2,kargil,4041.0,14170742.18486436,2185.0,district_top
ladakh,2018,3,leh ladakh,18715.0,63917843.16930765,14617.0,district_top
ladakh,2018,3,kargil,6149.0,20173133.97553838,3132.0,district_top
ladakh,2018,4,leh ladakh,26838.0,103879000.3617028,19447.0,district_top
ladakh,2018,4,kargil,8373.0,31643842.13093466,4436.0,district_top
ladakh,2019,1,leh ladakh,36320.0,118531360.4461457,23891.0,district_top
ladakh,2019,1,kargil,9825.0,34328560.502981424,5758.0,district_top
ladakh,2019,2,leh ladakh,53483.0,201775862.1999344,28390.0,district_top
ladakh,2019,2,kargil,15289.0,57479644.79749023,7126.0,district_top
ladakh,2019,3,leh ladakh,78541.0,283288473.201348,31455.0,district_top
ladakh,2019,3,kargil,13855.0,47841053.99247417,7718.0,district_top
ladakh,2019,4,leh ladakh,79404.0,302589608.5910406,34770.0,district_top
ladakh,2019,4,kargil,5302.0,22099751.437070876,8338.0,district_top
ladakh,2020,1,leh ladakh,92250.0,308889816.710473,38079.0,district_top
ladakh,2020,1,kargil,24169.0,68749860.73527025,9711.0,district_top
ladakh,2020,2,leh ladakh,116607.0,398378484.5171527,41782.0,district_top
ladakh,2020,2,kargil,38403.0,125414514.1348719,11252.0,district_top
ladakh,2020,3,leh ladakh,174514.0,652346606.2279811,45587.0,district_top
ladakh,2020,3,kargil,53708.0,183140893.8302122,12814.0,district_top
ladakh,2020,4,leh ladakh,252454.0,869280793.9100087,50252.0,district_top
ladakh,2020,4,kargil,79680.0,242682676.59795192,14601.0,district_top
ladakh,2021,1,leh ladakh,216659.0,801921555.5582756,54095.0,district_top
ladakh,2021,1,kargil,58756.0,181498257.6886036,15824.0,district_top
ladakh,2021,2,leh ladakh,307802.0,1142273759.759401,57971.0,district_top
ladakh,2021,2,kargil,91914.0,284985335.71091783,17077.0,district_top
ladakh,2021,3,leh ladakh,462038.0,1769463336.5355482,62633.0,district_top
ladakh,2021,3,kargil,128949.0,444521407.3990404,18577.0,district_top
ladakh,2021,4,leh ladakh,495230.0,1736886845.1005511,67049.0,district_top
ladakh,2021,4,kargil,134957.0,416648293.6797176,20008.0,district_top
ladakh,2022,1,leh ladakh,500666.0,1653910267.066431,71173.0,district_top
ladakh,2022,1,kargil,129349.0,371130651.7757772,21319.0,district_top
ladakh,2022,2,leh ladakh,888735.0,2898954648.724365,75042.0,district_top
ladakh,2022,2,kargil,229338.0,644363529.2719021,22475.0,district_top
ladakh,2022,3,leh ladakh,946345.0,2958028223.6015,78769.0,district_top
ladakh,2022,3,kargil,244513.0,647171126.7724075,23530.0,district_top
ladakh,2022,4,leh ladakh,850164.0,2346066905.1393,82011.0,district_top
ladakh,2022,4,kargil,233208.0,548410667.5396476,24326.0,district_top
lakshadweep,2018,1,lakshadweep,778.0,1928611.1808777405,501.0,district_top
lakshadweep,2018,2,lakshadweep,2132.0,6187809.539400538,686.0,district_top
lakshadweep,2018,3,lakshadweep,1703.0,4339032.311985849,918.0,district_top
lakshadweep,2018,4,lakshadweep,1642.0,4463213.698222831,1156.0,district_top
lakshadweep,2019,1,lakshadweep,2481.0,8786130.479338996,1416.0,district_top
lakshadweep,2019,2,lakshadweep,2926.0,9242524.13698889,1747.0,district_top
lakshadweep,2019,3,lakshadweep,3104.0,9651761.46376847,2117.0,district_top
lakshadweep,2019,4,lakshadweep,3765.0,11269913.40492385,2427.0,district_top
lakshadweep,2020,1,lakshadweep,5151.0,13502368.5745042,2772.0,district_top
lakshadweep,2020,2,lakshadweep,7220.0,16942922.085944388,3187.0,district_top
lakshadweep,2020,3,lakshadweep,8589.0,21306833.30865682,3644.0,district_top
lakshadweep,2020,4,lakshadweep,11650.0,30111317.91708038,4179.0,district_top
lakshadweep,2021,1,lakshadweep,9085.0,27042782.91408115,4577.0,district_top
lakshadweep,2021,2,lakshadweep,11384.0,27383463.657951534,4896.0,district_top
lakshadweep,2021,3,lakshadweep,13370.0,38803163.69876816,5287.0,district_top
lakshadweep,2021,4,lakshadweep,15470.0,50998185.528381,5638.0,district_top
lakshadweep,2022,1,lakshadweep,16397.0,54939432.65393007,5990.0,district_top
lakshadweep,2022,2,lakshadweep,17569.0,55929601.98990567,6327.0,district_top
lakshadweep,2022,3,lakshadweep,15241.0,47580009.61750026,6645.0,district_top
lakshadweep,2022,4,lakshadweep,17147.0,54813873.61493625,6961.0,district_top
madhya-pradesh,2018,1,bhopal,1704495.0,1905473874.832671,307312.0,district_top
madhya-pradesh,2018,1,indore,1066784.0,1455149304.995268,366977.0,district_top
madhya-pradesh,2018,1,gwalior,354555.0,437805408.20386726,142453.0,district_top
madhya-pradesh,2018,1,jabalpur,294739.0,336129604.0896717,115953.0,district_top
madhya-pradesh,2018,1,sehore,262578.0,253627459.6680538,,district_top
madhya-pradesh,2018,1,ujjain,223180.0,258084907.5951738,84441.0,district_top
madhya-pradesh,2018,1,sagar,217079.0,158907811.381955,72857.0,district_top
madhya-pradesh,2018,1,rewa,210786.0,249549304.77768272,73336.0,district_top
madhya-pradesh,2018,1,dewas,187518.0,204604018.7796314,62902.0,district_top
madhya-pradesh,2018,1,dhar,183246.0,206440756.1100848,63440.0,district_top
madhya-pradesh,2018,2,bhopal,2101870.0,3162583722.7483263,398498.0,district_top
madhya-pradesh,2018,2,indore,1375908.0,2404399122.902862,479904.0,district_top
madhya-pradesh,2018,2,gwalior,489851.0,768942832.0715543,193605.0,district_top
madhya-pradesh,2018,2,jabalpur,422639.0,584301958.9440941,155624.0,district_top
madhya-pradesh,2018,2,sehore,344826.0,478416852.5884154,,district_top
madhya-pradesh,2018,2,rewa,298854.0,492363779.3186664,100661.0,district_top
madhya-pradesh,2018,2,ujjain,291630.0,463505751.4854504,113216.0,district_top
madhya-pradesh,2018,2,sagar,267894.0,314107092.1969318,100623.0,district_top
madhya-pradesh,2018,2,satna,242463.0,270342008.7411064,,district_top
madhya-pradesh,2018,2,dhar,238497.0,351923712.9883618,86280.0,district_top
madhya-pradesh,2018,3,bhopal,3157810.0,4500771533.49004,474192.0,district_top
madhya-pradesh,2018,3,indore,2082530.0,3633508421.810125,585621.0,district_top
